id,imo,from,fromEta,fromEtaTimestamp,fromEts,fromEtsTimestamp,to,toEta,toEtaTimestamp,toEts,toEtsTimestamp,hoursBetweenFromEtsAndtoEtaDepDest,atSea,inAnchorageBeforeEnteringDeparture,inDeparturePort,inDepartureBerth,inAnchorageLeavingDeparture,transitAnchorageTime,inAnchorageBeforeEnteringDestinationPort,inDestinationPort,inDestinationBerth,portPolygonsVisited,berthPolygonsVisited,anchoragePolygonsVisited,destinationComponent,query,approved,approvedBy,approvedDateTime,metricScore,pathScore,disapproved,disapprovedBy,disapprovedDateTime,duplicatedId
IMO{'7405027'}-EGSUZ-2018-01-26EGSUZ-2018-02-27,7405027,EGSUZ,1516963686000,2018-01-26T10:48:06Z,1519030146000,2018-02-19T08:49:06Z,EGSUZ,1519723679000,2018-02-27T09:27:59Z,1521987911000,2018-03-25T14:25:11Z,192,192,0,0,574,0,0,457,171,0,1,1,1,Anchorage,7405027 AND positionreceived:>=1516963686000 AND positionreceived:<=1521370461000,0,,,,,0,,,IMO{'7405027'}-EGSUZ-2017-12-18EGSUZ-2018-01-19
IMO{'7405027'}-EGSUZ-2018-03-18EGSUZ-2018-05-07,7405027,EGSUZ,1521370461000,2018-03-18T10:54:21Z,1521987911000,2018-03-25T14:25:11Z,EGSUZ,1525657313000,2018-05-07T01:41:53Z,1527086014000,2018-05-23T14:33:34Z,1019,1019,0,0,171,0,0,202,194,0,1,1,1,Anchorage,7405027 AND positionreceived:>=1521370461000 AND positionreceived:<=1526385466000,0,,,,,0,,,
IMO{'7407324'}-EGPSD-2018-09-18LBBEY-2018-09-24,7407324,EGPSD,1537257086000,2018-09-18T07:51:26Z,1537574358000,2018-09-21T23:59:18Z,LBBEY,1537804184000,2018-09-24T15:49:44Z,1538149174000,2018-09-28T15:39:34Z,63,63,0,88,0,0,0,16,79,0,2,0,1,Anchorage,7407324 AND positionreceived:>=1537257086000 AND positionreceived:<=1537862066000,0,,,0.7713121082181552,0.8857142857142858,0,,,
IMO{'7411557'}-INDAH-2017-12-21INBHU-2018-06-30,7411557,INDAH,1513871269000,2017-12-21T15:47:49Z,1514476476000,2017-12-28T15:54:36Z,INBHU,1530371960000,2018-06-30T15:19:20Z,1530628991000,2018-07-03T14:43:11Z,4415,4415,0,0,0,71,0,0,71,0,1,0,1,Port,7411557 AND positionreceived:>=1513871269000 AND positionreceived:<=1530628991000,0,,,0.9999991338997828,0.4,0,,,
IMO{'7411569'}-DZAZW-2018-01-22DZAZW-2018-05-15,7411569,DZAZW,1516647512000,2018-01-22T18:58:32Z,1517006286000,2018-01-26T22:38:06Z,DZAZW,1526427582000,2018-05-15T23:39:42Z,1526620787000,2018-05-18T05:19:47Z,2617,1216,0,0,99,0,1400,0,53,0,1,1,1,Port,7411569 AND positionreceived:>=1516647512000 AND positionreceived:<=1526620787000,0,,,,,0,,,
IMO{'7411569'}-DZAZW-2018-05-15GRMJT-2018-06-22,7411569,DZAZW,1526427582000,2018-05-15T23:39:42Z,1526620787000,2018-05-18T05:19:47Z,GRMJT,1529652161000,2018-06-22T07:22:41Z,1529702300000,2018-06-22T21:18:20Z,842,842,0,0,0,0,0,0,13,0,1,0,0,Port,7411569 AND positionreceived:>=1526427582000 AND positionreceived:<=1529702300000,0,,,,,0,,,
IMO{'7411569'}-DZAZW-2018-07-25,7411569,DZAZW,1532559847000,2018-07-25T23:04:07Z,1532793402000,2018-07-28T15:56:42Z,,,,,,0,55,0,0,64,0,0,0,0,0,0,1,0,No destination,,0,,,,,0,,,
IMO{'7411569'}-GRMJT-2018-06-22TRYAL-2018-06-23,7411569,GRMJT,1529652161000,2018-06-22T07:22:41Z,1529702300000,2018-06-22T21:18:20Z,TRYAL,1529798338000,2018-06-23T23:58:58Z,1531353528000,2018-07-11T23:58:48Z,26,26,0,0,0,0,0,0,431,0,1,0,0,Port,7411569 AND positionreceived:>=1529652161000 AND positionreceived:<=1531353528000,0,,,,,0,,,
IMO{'7411569'}-MTMLA-2017-12-15DZAZW-2018-01-22,7411569,MTMLA,1513353273000,2017-12-15T15:54:33Z,1513410911000,2017-12-16T07:55:11Z,DZAZW,1516647512000,2018-01-22T18:58:32Z,1517006286000,2018-01-26T22:38:06Z,899,899,0,0,0,99,0,0,0,99,0,1,1,Berth,7411569 AND positionreceived:>=1513353273000 AND positionreceived:<=1517006286000,0,,,0.25078516329969236,0.4533333333333333,0,,,
IMO{'7411569'}-TRYAL-2018-06-23DZAZW-2018-07-24,7411569,TRYAL,1529798338000,2018-06-23T23:58:58Z,1531353528000,2018-07-11T23:58:48Z,DZAZW,1532419146000,2018-07-24T07:59:06Z,1532793402000,2018-07-28T15:56:42Z,296,311,0,431,0,0,15,7,64,0,2,0,2,Anchorage,7411569 AND positionreceived:>=1529798338000 AND positionreceived:<=1532447709000,0,,,0.9651595897306513,0.6,0,,,
IMO{'7411961'}-DZAZW-2017-12-23GRREV-2018-01-02,7411961,DZAZW,1514045188000,2017-12-23T16:06:28Z,1514399966000,2017-12-27T18:39:26Z,GRREV,1514908679000,2018-01-02T15:57:59Z,1514994964000,2018-01-03T15:56:04Z,141,141,0,0,0,0,0,0,23,0,1,0,0,Port,7411961 AND positionreceived:>=1514045188000 AND positionreceived:<=1514994964000,0,,,0.9994137869494143,0.6190476190476191,0,,,
IMO{'7411961'}-DZAZW-2018-02-08TRMAR-2018-02-14,7411961,DZAZW,1518087434000,2018-02-08T10:57:14Z,1518216562000,2018-02-09T22:49:22Z,TRMAR,1518623955000,2018-02-14T15:59:15Z,1521906931000,2018-03-24T15:55:31Z,113,113,0,0,0,0,0,0,911,0,1,0,0,Port,7411961 AND positionreceived:>=1518087434000 AND positionreceived:<=1521906931000,0,,,0.30349698001892483,0.39047619047619053,0,,,
IMO{'7411961'}-DZAZW-2018-04-03TRMAR-2018-04-14,7411961,DZAZW,1522717126000,2018-04-03T00:58:46Z,1522977406000,2018-04-06T01:16:46Z,TRMAR,1523721245000,2018-04-14T15:54:05Z,1523836362000,2018-04-15T23:52:42Z,206,206,0,0,0,0,0,0,31,0,1,0,0,Port,7411961 AND positionreceived:>=1522717126000 AND positionreceived:<=1523836362000,0,,,0.9968333183276272,0.92,0,,,
IMO{'7411961'}-DZAZW-2018-04-21TRMAR-2018-05-27,7411961,DZAZW,1524335373000,2018-04-21T18:29:33Z,1527004219000,2018-05-22T15:50:19Z,TRMAR,1527465583000,2018-05-27T23:59:43Z,1527551956000,2018-05-28T23:59:16Z,128,128,0,0,0,0,0,0,23,0,1,0,0,Port,7411961 AND positionreceived:>=1524335373000 AND positionreceived:<=1527551956000,0,,,0.9982488184541125,0.5466666666666666,0,,,
IMO{'7411961'}-DZAZW-2018-06-05GRREV-2018-06-30,7411961,DZAZW,1528214129000,2018-06-05T15:55:29Z,1529999215000,2018-06-26T07:46:55Z,GRREV,1530402757000,2018-06-30T23:52:37Z,1530518364000,2018-07-02T07:59:24Z,112,112,0,0,0,0,0,0,32,0,1,0,0,Port,7411961 AND positionreceived:>=1528214129000 AND positionreceived:<=1530518364000,0,,,0.9964304534522067,0.6761904761904762,0,,,
IMO{'7411961'}-DZAZW-2018-07-07GRREV-2018-07-16,7411961,DZAZW,1530947827000,2018-07-07T07:17:07Z,1531353471000,2018-07-11T23:57:51Z,GRREV,1531756523000,2018-07-16T15:55:23Z,1531842952000,2018-07-17T15:55:52Z,111,111,0,0,0,0,0,0,24,0,1,0,0,Port,7411961 AND positionreceived:>=1530947827000 AND positionreceived:<=1531842952000,0,,,0.9988657509564894,0.6761904761904762,0,,,
IMO{'7411961'}-DZAZW-2018-07-27TRMAR-2018-08-04,7411961,DZAZW,1532735544000,2018-07-27T23:52:24Z,1532908775000,2018-07-29T23:59:35Z,TRMAR,1533426687000,2018-08-04T23:51:27Z,1533527333000,2018-08-06T03:48:53Z,143,143,0,0,0,0,0,0,27,0,1,0,0,Port,7411961 AND positionreceived:>=1532735544000 AND positionreceived:<=1533527333000,0,,,0.9986034026035903,0.52,0,,,
IMO{'7411961'}-DZAZW-2018-08-13ESFRO-2018-08-21,7411961,DZAZW,1534172687000,2018-08-13T15:04:47Z,1534201095000,2018-08-13T22:58:15Z,ESFRO,1534865866000,2018-08-21T15:37:46Z,1536767034000,2018-09-12T15:43:54Z,184,184,0,0,0,0,0,0,528,0,1,0,0,Port,7411961 AND positionreceived:>=1534172687000 AND positionreceived:<=1536767034000,0,,,,,0,,,
IMO{'7411961'}-ESALG-2017-12-21DZAZW-2017-12-23,7411961,ESALG,1513900797000,2017-12-21T23:59:57Z,1513958083000,2017-12-22T15:54:43Z,DZAZW,1514045188000,2017-12-23T16:06:28Z,1514399966000,2017-12-27T18:39:26Z,24,24,0,0,0,98,0,0,98,0,1,0,1,Port,7411961 AND positionreceived:>=1513900797000 AND positionreceived:<=1514399966000,0,,,0.3920400314207645,0.6000000000000001,0,,,
IMO{'7411961'}-ESBCN-2018-02-02DZAZW-2018-02-05,7411961,ESBCN,1517586771000,2018-02-02T15:52:51Z,1517673213000,2018-02-03T15:53:33Z,DZAZW,1517870999000,2018-02-05T22:49:59Z,1518216562000,2018-02-09T22:49:22Z,54,99,0,24,0,0,0,14,35,0,2,0,1,Anchorage,7411961 AND positionreceived:>=1517586771000 AND positionreceived:<=1517922302000,0,,,0.9320327573022339,0.6000000000000001,0,,,
IMO{'7411961'}-ESFRO-2018-08-21DZAZW-2018-09-25,7411961,ESFRO,1534865866000,2018-08-21T15:37:46Z,1536767034000,2018-09-12T15:43:54Z,DZAZW,1537886785000,2018-09-25T14:46:25Z,1538043714000,2018-09-27T10:21:54Z,311,311,0,0,0,0,0,0,43,0,1,0,0,Port,7411961 AND positionreceived:>=1534865866000 AND positionreceived:<=1538043714000,0,,,,,0,,,
IMO{'7411961'}-GRREV-2018-01-02GRREV-2018-01-13,7411961,GRREV,1514908679000,2018-01-02T15:57:59Z,1514994964000,2018-01-03T15:56:04Z,GRREV,1515858992000,2018-01-13T15:56:32Z,1516060293000,2018-01-15T23:51:33Z,240,231,0,23,0,0,7,0,55,0,2,0,1,Port,7411961 AND positionreceived:>=1514908679000 AND positionreceived:<=1516060293000,0,,,,,0,,,
IMO{'7411961'}-GRREV-2018-01-13ESBCN-2018-02-02,7411961,GRREV,1515858992000,2018-01-13T15:56:32Z,1516060293000,2018-01-15T23:51:33Z,ESBCN,1517586771000,2018-02-02T15:52:51Z,1517673213000,2018-02-03T15:53:33Z,424,420,0,55,0,0,3,0,24,0,2,0,1,Port,7411961 AND positionreceived:>=1515858992000 AND positionreceived:<=1517673213000,0,,,0.9957542379437053,0.6444444444444445,0,,,
IMO{'7411961'}-GRREV-2018-06-30DZAZW-2018-07-07,7411961,GRREV,1530402757000,2018-06-30T23:52:37Z,1530518364000,2018-07-02T07:59:24Z,DZAZW,1530947827000,2018-07-07T07:17:07Z,1531353471000,2018-07-11T23:57:51Z,119,119,0,0,0,0,0,0,112,0,1,0,0,Port,7411961 AND positionreceived:>=1530402757000 AND positionreceived:<=1531353471000,0,,,0.8514925586539079,0.33333333333333337,0,,,
IMO{'7411961'}-GRREV-2018-07-16DZAZW-2018-07-27,7411961,GRREV,1531756523000,2018-07-16T15:55:23Z,1531842952000,2018-07-17T15:55:52Z,DZAZW,1532735544000,2018-07-27T23:52:24Z,1532908775000,2018-07-29T23:59:35Z,247,247,0,0,0,0,0,0,48,0,1,0,0,Port,7411961 AND positionreceived:>=1531756523000 AND positionreceived:<=1532908775000,0,,,0.9001658688332995,0.6761904761904762,0,,,
IMO{'7411961'}-TRMAR-2018-02-14DZAZW-2018-04-03,7411961,TRMAR,1518623955000,2018-02-14T15:59:15Z,1521906931000,2018-03-24T15:55:31Z,DZAZW,1522717126000,2018-04-03T00:58:46Z,1522977406000,2018-04-06T01:16:46Z,225,225,0,0,0,0,0,0,72,0,1,0,0,Port,7411961 AND positionreceived:>=1518623955000 AND positionreceived:<=1522977406000,0,,,0.9279232000656279,0.4571428571428572,0,,,
IMO{'7411961'}-TRMAR-2018-04-14DZAZW-2018-04-21,7411961,TRMAR,1523721245000,2018-04-14T15:54:05Z,1523836362000,2018-04-15T23:52:42Z,DZAZW,1524335373000,2018-04-21T18:29:33Z,1527004219000,2018-05-22T15:50:19Z,138,138,0,0,0,0,0,0,741,0,1,0,0,Port,7411961 AND positionreceived:>=1523721245000 AND positionreceived:<=1527004219000,0,,,0.46000397632127143,0.56,0,,,
IMO{'7411961'}-TRMAR-2018-05-27DZAZW-2018-06-05,7411961,TRMAR,1527465583000,2018-05-27T23:59:43Z,1527551956000,2018-05-28T23:59:16Z,DZAZW,1528214129000,2018-06-05T15:55:29Z,1529999215000,2018-06-26T07:46:55Z,183,183,0,0,0,0,0,0,495,0,1,0,0,Port,7411961 AND positionreceived:>=1527465583000 AND positionreceived:<=1529999215000,0,,,0.6344188838926579,0.56,0,,,
IMO{'7411961'}-TRMAR-2018-08-04DZAZW-2018-08-13,7411961,TRMAR,1533426687000,2018-08-04T23:51:27Z,1533527333000,2018-08-06T03:48:53Z,DZAZW,1534172687000,2018-08-13T15:04:47Z,1534201095000,2018-08-13T22:58:15Z,179,179,0,0,0,0,0,0,7,0,1,0,0,Port,7411961 AND positionreceived:>=1533426687000 AND positionreceived:<=1534201095000,0,,,0.8548846219379431,0.5111111111111112,0,,,
IMO{'7413476'}-CNNBG-2018-03-04RUNJK-2018-04-14,7413476,CNNBG,1520178755000,2018-03-04T15:52:35Z,1523174160000,2018-04-08T07:56Z,RUNJK,1523749695000,2018-04-14T23:48:15Z,1528431626000,2018-06-08T04:20:26Z,159,159,0,0,0,0,0,0,1300,0,1,0,0,Port,7413476 AND positionreceived:>=1520178755000 AND positionreceived:<=1528431626000,0,,,0.6293819332273048,0.48888888888888893,0,,,
IMO{'7413476'}-RUFIP-2017-09-05RUNJK-2017-09-26,7413476,RUFIP,1504626694000,2017-09-05T15:51:34Z,1504684663000,2017-09-06T07:57:43Z,RUNJK,1506469767000,2017-09-26T23:49:27Z,1506671714000,2017-09-29T07:55:14Z,495,495,0,0,0,0,0,0,56,0,1,0,0,Port,7413476 AND positionreceived:>=1504626694000 AND positionreceived:<=1506671714000,0,,,0.7086726466419084,0.4933333333333334,0,,,
IMO{'7413476'}-RUFIP-2017-10-02RUNJK-2017-10-18,7413476,RUFIP,1506931046000,2017-10-02T07:57:26Z,1506988274000,2017-10-02T23:51:14Z,RUNJK,1508312996000,2017-10-18T07:49:56Z,1511711980000,2017-11-26T15:59:40Z,367,367,0,0,0,0,0,0,944,0,1,0,0,Port,7413476 AND positionreceived:>=1506931046000 AND positionreceived:<=1511711980000,0,,,0.8647997610880828,0.4704761904761905,0,,,
IMO{'7413476'}-RUFIP-2017-11-28RUFIP-2017-12-12,7413476,RUFIP,1511855766000,2017-11-28T07:56:06Z,1511913076000,2017-11-28T23:51:16Z,RUFIP,1513122262000,2017-12-12T23:44:22Z,1513468064000,2017-12-16T23:47:44Z,335,339,0,15,0,0,0,47,43,0,2,0,1,Anchorage,7413476 AND positionreceived:>=1511855766000 AND positionreceived:<=1513294952000,0,,,,,0,,,
IMO{'7413476'}-RUFIP-2017-12-15RUNJK-2017-12-17,7413476,RUFIP,1513310336000,2017-12-15T03:58:56Z,1513468064000,2017-12-16T23:47:44Z,RUNJK,1513555124000,2017-12-17T23:58:44Z,1515283080000,2018-01-06T23:58Z,24,24,0,0,0,0,0,0,479,0,1,0,0,Port,7413476 AND positionreceived:>=1513310336000 AND positionreceived:<=1515283080000,0,,,0.6012330989107831,0.8181818181818182,0,,,
IMO{'7413476'}-RUFIP-2018-01-09RUNJK-2018-01-27,7413476,RUFIP,1515512539000,2018-01-09T15:42:19Z,1515599622000,2018-01-10T15:53:42Z,RUNJK,1517068172000,2018-01-27T15:49:32Z,1517155095000,2018-01-28T15:58:15Z,407,407,0,0,0,0,0,0,24,0,1,0,0,Port,7413476 AND positionreceived:>=1515512539000 AND positionreceived:<=1517155095000,0,,,0.6842473934716146,0.8181818181818182,0,,,
IMO{'7413476'}-RUFIP-2018-02-01CNNBG-2018-03-03,7413476,RUFIP,1517500099000,2018-02-01T15:48:19Z,1517759636000,2018-02-04T15:53:56Z,CNNBG,1520063651000,2018-03-03T07:54:11Z,1523174160000,2018-04-08T07:56Z,640,640,0,72,0,0,0,31,832,0,2,0,1,Anchorage,7413476 AND positionreceived:>=1517500099000 AND positionreceived:<=1520178755000,0,,,0.7753401264131858,0.5050000000000001,0,,,
IMO{'7413476'}-RUFIP-2018-06-12RUNJK-2018-08-22,7413476,RUFIP,1528818428000,2018-06-12T15:47:08Z,1532446561000,2018-07-24T15:36:01Z,RUNJK,1534944620000,2018-08-22T13:30:20Z,1537141419000,2018-09-16T23:43:39Z,693,693,0,0,0,0,0,0,610,0,1,0,0,Port,7413476 AND positionreceived:>=1528818428000 AND positionreceived:<=1537141419000,0,,,0.8675382617571343,0.11697191697191697,0,,,
IMO{'7413476'}-RUNJK-2017-09-01RUFIP-2017-09-04,7413476,RUNJK,1504280539000,2017-09-01T15:42:19Z,1504540173000,2017-09-04T15:49:33Z,RUFIP,1504569018000,2017-09-04T23:50:18Z,1504684663000,2017-09-06T07:57:43Z,8,8,0,72,0,0,0,16,16,0,2,0,1,Anchorage,7413476 AND positionreceived:>=1504280539000 AND positionreceived:<=1504626694000,0,,,0.23182829694492377,1,0,,,
IMO{'7413476'}-RUNJK-2017-09-26RUFIP-2017-09-29,7413476,RUNJK,1506469767000,2017-09-26T23:49:27Z,1506671714000,2017-09-29T07:55:14Z,RUFIP,1506728660000,2017-09-29T23:44:20Z,1506988274000,2017-10-02T23:51:14Z,15,15,0,56,0,0,0,56,15,0,2,0,1,Anchorage,7413476 AND positionreceived:>=1506469767000 AND positionreceived:<=1506931046000,0,,,0.2866535957735781,1,0,,,
IMO{'7413476'}-RUNJK-2017-10-18RUFIP-2017-11-28,7413476,RUNJK,1508312996000,2017-10-18T07:49:56Z,1511711980000,2017-11-26T15:59:40Z,RUFIP,1511855766000,2017-11-28T07:56:06Z,1511913076000,2017-11-28T23:51:16Z,39,39,0,0,0,0,0,0,15,0,1,0,0,Port,7413476 AND positionreceived:>=1508312996000 AND positionreceived:<=1511913076000,0,,,0.8310664165858583,0.5466666666666666,0,,,
IMO{'7413476'}-RUNJK-2017-12-17RUFIP-2018-01-09,7413476,RUNJK,1513555124000,2017-12-17T23:58:44Z,1515283080000,2018-01-06T23:58Z,RUFIP,1515469549000,2018-01-09T03:45:49Z,1515599622000,2018-01-10T15:53:42Z,51,51,0,479,0,0,0,11,24,0,2,0,1,Anchorage,7413476 AND positionreceived:>=1513555124000 AND positionreceived:<=1515512539000,0,,,0.15133386946537747,0.8181818181818182,0,,,
IMO{'7413476'}-RUNJK-2018-01-27RUFIP-2018-01-31,7413476,RUNJK,1517068172000,2018-01-27T15:49:32Z,1517155095000,2018-01-28T15:58:15Z,RUFIP,1517413465000,2018-01-31T15:44:25Z,1517759636000,2018-02-04T15:53:56Z,71,71,0,24,0,0,0,24,72,0,2,0,1,Anchorage,7413476 AND positionreceived:>=1517068172000 AND positionreceived:<=1517500099000,0,,,0.8046233712118528,1,0,,,
IMO{'7413476'}-RUNJK-2018-04-14RUFIP-2018-06-12,7413476,RUNJK,1523749695000,2018-04-14T23:48:15Z,1528431626000,2018-06-08T04:20:26Z,RUFIP,1528818428000,2018-06-12T15:47:08Z,1532446561000,2018-07-24T15:36:01Z,107,107,0,0,0,0,0,0,1007,0,1,0,0,Port,7413476 AND positionreceived:>=1523749695000 AND positionreceived:<=1532446561000,0,,,0.45203831564103714,0.13454545454545458,0,,,
IMO{'7413751'}-KWKWI-2016-12-31,7413751,KWKWI,1483228342000,2016-12-31T23:52:22Z,1483487281000,2017-01-03T23:48:01Z,,,,,,0,661,0,71,0,0,335,0,0,0,1,0,1,No destination,,0,,,,,0,,,
IMO{'7421942'}-RUARH-2017-07-29RUMMK-2017-09-20,7421942,RUARH,1501314873000,2017-07-29T07:54:33Z,1501976924000,2017-08-05T23:48:44Z,RUMMK,1505887139000,2017-09-20T05:58:59Z,1533311396000,2018-08-03T15:49:56Z,1086,1086,0,183,0,0,0,0,7617,0,2,0,0,Port,7421942 AND positionreceived:>=1501314873000 AND positionreceived:<=1533311396000,0,,,0.9857959072187493,0.23475609756097562,0,,,
IMO{'7422180'}-LBBEY-2018-03-08TRISK-2018-03-21,7422180,LBBEY,1520524592000,2018-03-08T15:56:32Z,1521561423000,2018-03-20T15:57:03Z,TRISK,1521647666000,2018-03-21T15:54:26Z,1524037681000,2018-04-18T07:48:01Z,23,23,0,288,0,0,0,464,199,0,2,0,1,Anchorage,7422180 AND positionreceived:>=1520524592000 AND positionreceived:<=1523318112000,0,,,0.3418309836350494,1,0,,,
IMO{'7422180'}-LBKYE-2018-01-31TRIDM-2018-02-20,7422180,LBKYE,1517427226000,2018-01-31T19:33:46Z,1518018507000,2018-02-07T15:48:27Z,TRIDM,1519142185000,2018-02-20T15:56:25Z,1519400900000,2018-02-23T15:48:20Z,312,240,0,164,0,0,71,0,71,0,2,0,1,Port,7422180 AND positionreceived:>=1517427226000 AND positionreceived:<=1519400900000,0,,,0.4572231763720686,0.8666666666666667,0,,,
IMO{'7422180'}-LBKYE-2018-03-05LBBEY-2018-03-07,7422180,LBKYE,1520274630000,2018-03-05T18:30:30Z,1520467061000,2018-03-07T23:57:41Z,LBBEY,1520467061000,2018-03-07T23:57:41Z,1521561423000,2018-03-20T15:57:03Z,0,0,0,53,0,0,0,15,288,0,2,0,1,Anchorage,7422180 AND positionreceived:>=1520274630000 AND positionreceived:<=1520524592000,0,,,,,0,,,
IMO{'7422180'}-ROCND-2018-05-05TRHER-2018-05-11,7422180,ROCND,1525535267000,2018-05-05T15:47:47Z,1525903802000,2018-05-09T22:10:02Z,TRHER,1526053757000,2018-05-11T15:49:17Z,1526543325000,2018-05-17T07:48:45Z,41,24,0,102,0,0,15,0,135,0,2,0,2,Port,7422180 AND positionreceived:>=1525535267000 AND positionreceived:<=1526543325000,0,,,0.9696401574534754,1,0,,,
IMO{'7422180'}-ROMAG-2018-04-29ROCND-2018-05-05,7422180,ROMAG,1525017405000,2018-04-29T15:56:45Z,1525535267000,2018-05-05T15:47:47Z,ROCND,1525535267000,2018-05-05T15:47:47Z,1525903802000,2018-05-09T22:10:02Z,0,0,0,0,0,0,0,0,102,0,1,0,0,Port,7422180 AND positionreceived:>=1525017405000 AND positionreceived:<=1525903802000,0,,,,,0,,,
IMO{'7422180'}-TRHER-2018-05-11TRIDM-2018-08-31,7422180,TRHER,1526053757000,2018-05-11T15:49:17Z,1526543325000,2018-05-17T07:48:45Z,TRIDM,1535730366000,2018-08-31T15:46:06Z,1536076080000,2018-09-04T15:48Z,2551,1121,0,135,0,0,1426,0,96,0,2,0,5,Port,7422180 AND positionreceived:>=1526053757000 AND positionreceived:<=1536076080000,0,,,,,0,,,
IMO{'7422180'}-TRIDM-2018-02-20LBKYE-2018-03-03,7422180,TRIDM,1519142185000,2018-02-20T15:56:25Z,1519400900000,2018-02-23T15:48:20Z,LBKYE,1520042769000,2018-03-03T02:06:09Z,1520467061000,2018-03-07T23:57:41Z,178,10,0,0,71,0,167,64,53,0,1,1,2,Anchorage,7422180 AND positionreceived:>=1519142185000 AND positionreceived:<=1520274630000,0,,,0.5365791274507128,1,0,,,
IMO{'7422180'}-TRIDM-2018-08-31LBKYE-2018-09-11,7422180,TRIDM,1535730366000,2018-08-31T15:46:06Z,1536076080000,2018-09-04T15:48Z,LBKYE,1536709031000,2018-09-11T23:37:11Z,1537764373000,2018-09-24T04:46:13Z,175,168,0,0,96,0,7,0,293,0,1,1,1,Port,7422180 AND positionreceived:>=1535730366000 AND positionreceived:<=1537764373000,0,,,0.5365791274507128,1,0,,,
IMO{'7422180'}-TRISK-2018-04-09ROMAG-2018-04-29,7422180,TRISK,1523318112000,2018-04-09T23:55:12Z,1524037681000,2018-04-18T07:48:01Z,ROMAG,1525017405000,2018-04-29T15:56:45Z,1525535267000,2018-05-05T15:47:47Z,272,272,0,199,0,0,0,0,0,143,1,1,0,Berth,7422180 AND positionreceived:>=1523318112000 AND positionreceived:<=1525535267000,0,,,,,0,,,
IMO{'7422881'}-DEBEN-2017-11-12ESCRS-2017-11-19,7422881,DEBEN,1510531025000,2017-11-12T23:57:05Z,1510617118000,2017-11-13T23:51:58Z,ESCRS,1511082480000,2017-11-19T09:08Z,1511250872000,2017-11-21T07:54:32Z,129,129,0,0,0,0,0,0,46,0,1,0,0,Port,7422881 AND positionreceived:>=1510531025000 AND positionreceived:<=1511250872000,0,,,,,0,,,
IMO{'7422881'}-DEHAM-2017-10-01GBGSA-2017-10-06,7422881,DEHAM,1506873482000,2017-10-01T15:58:02Z,1506930805000,2017-10-02T07:53:25Z,GBGSA,1507304942000,2017-10-06T15:49:02Z,1507333994000,2017-10-06T23:53:14Z,103,103,0,0,0,0,0,0,8,0,1,0,0,Port,7422881 AND positionreceived:>=1506873482000 AND positionreceived:<=1507333994000,0,,,0.9902757050883342,0.8666666666666667,0,,,
IMO{'7422881'}-DEHAM-2018-03-06GBGSA-2018-03-09,7422881,DEHAM,1520308806000,2018-03-06T04:00:06Z,1520351654000,2018-03-06T15:54:14Z,GBGSA,1520639919000,2018-03-09T23:58:39Z,1520654069000,2018-03-10T03:54:29Z,80,80,0,0,0,0,0,0,3,0,1,0,0,Port,7422881 AND positionreceived:>=1520308806000 AND positionreceived:<=1520654069000,0,,,0.9859359661754703,0.8666666666666667,0,,,
IMO{'7422881'}-DEHAM-2018-05-31GBGSA-2018-06-03,7422881,DEHAM,1527810703000,2018-05-31T23:51:43Z,1527868474000,2018-06-01T15:54:34Z,GBGSA,1528069728000,2018-06-03T23:48:48Z,1528093411000,2018-06-04T06:23:31Z,55,55,0,0,0,0,0,0,6,0,1,0,0,Port,7422881 AND positionreceived:>=1527810703000 AND positionreceived:<=1528093411000,0,,,0.9931043242384519,0.8666666666666667,0,,,
IMO{'7422881'}-DEHAM-2018-06-27GBGSA-2018-06-30,7422881,DEHAM,1530071813000,2018-06-27T03:56:53Z,1530158243000,2018-06-28T03:57:23Z,GBGSA,1530373974000,2018-06-30T15:52:54Z,1530402492000,2018-06-30T23:48:12Z,59,59,0,0,0,0,0,0,7,0,1,0,0,Port,7422881 AND positionreceived:>=1530071813000 AND positionreceived:<=1530402492000,0,,,0.9938713499368388,0.8666666666666667,0,,,
IMO{'7422881'}-DEHAM-2018-07-31ESGAR-2018-08-07,7422881,DEHAM,1533081345000,2018-07-31T23:55:45Z,1533139097000,2018-08-01T15:58:17Z,ESGAR,1533676637000,2018-08-07T21:17:17Z,1533771883000,2018-08-08T23:44:43Z,149,149,0,0,0,0,0,0,26,0,1,0,0,Port,7422881 AND positionreceived:>=1533081345000 AND positionreceived:<=1533771883000,0,,,0.9991397553299544,0.8666666666666667,0,,,
IMO{'7422881'}-DENHA-2018-09-02ESCRS-2018-09-09,7422881,DENHA,1535903635000,2018-09-02T15:53:55Z,1535947259000,2018-09-03T04:00:59Z,ESCRS,1536452791000,2018-09-09T00:26:31Z,1536577382000,2018-09-10T11:03:02Z,140,140,0,0,0,0,0,0,34,0,1,0,0,Port,7422881 AND positionreceived:>=1535903635000 AND positionreceived:<=1536577382000,0,,,,,0,,,
IMO{'7422881'}-DERSK-2018-01-03GBGSA-2018-01-08,7422881,DERSK,1514994862000,2018-01-03T15:54:22Z,1515081535000,2018-01-04T15:58:55Z,GBGSA,1515426307000,2018-01-08T15:45:07Z,1515455534000,2018-01-08T23:52:14Z,95,95,0,0,0,0,0,0,8,0,1,0,0,Port,7422881 AND positionreceived:>=1514994862000 AND positionreceived:<=1515455534000,0,,,0.9940336060829797,1,0,,,
